id,generation,name,types,supertype,subtypes,hp,evolvesTo,rarity,attack_name,AVG_damage,gerarchic
base4-25,First,Electrode,['Lightning'],Pokémon,['Stage 1'],80.0,,Rare,Electric Shock,50,
base4-26,First,Kangaskhan,['Colorless'],Pokémon,['Basic'],90.0,,Rare,Fetch|Comet Punch,32,Kangaskhan
base4-27,First,Mr. Mime,['Psychic'],Pokémon,['Basic'],40.0,,Rare,Meditate,32,Mr. Mime
base4-28,First,Pidgeotto,['Colorless'],Pokémon,['Stage 1'],60.0,['Pidgeot'],Rare,Whirlwind|Mirror Move,20,
base4-29,First,Pinsir,['Grass'],Pokémon,['Basic'],60.0,,Rare,Irongrip|Guillotine,35,Pinsir
base4-30,First,Snorlax,['Colorless'],Pokémon,['Basic'],90.0,,Rare,Body Slam,30,Snorlax
base4-31,First,Venomoth,['Grass'],Pokémon,['Stage 1'],70.0,,Rare,Venom Powder,10,
base4-32,First,Victreebel,['Grass'],Pokémon,['Stage 2'],80.0,,Rare,Lure|Acid,20,
base4-33,First,Arcanine,['Fire'],Pokémon,['Stage 1'],100.0,,Uncommon,Flamethrower|Take Down,65,
base4-34,First,Butterfree,['Grass'],Pokémon,['Stage 2'],70.0,,Uncommon,Whirlwind|Mega Drain,30,
base4-35,First,Charmeleon,['Fire'],Pokémon,['Stage 1'],80.0,['Charizard'],Uncommon,Slash|Flamethrower,40,
base4-36,First,Dewgong,['Water'],Pokémon,['Stage 1'],80.0,,Uncommon,Aurora Beam|Ice Beam,40,
base4-37,First,Dodrio,['Colorless'],Pokémon,['Stage 1'],70.0,,Uncommon,Rage,32,
base4-38,First,Dratini,['Colorless'],Pokémon,['Basic'],40.0,['Dragonair'],Uncommon,Pound,10,"Dratini, Dragonair, Dragonite"
base4-39,First,Exeggutor,['Grass'],Pokémon,['Stage 1'],80.0,,Uncommon,Teleport|Big Eggsplosion,32,
base4-40,First,Farfetch'd,['Colorless'],Pokémon,['Basic'],50.0,"[""Sirfetch'd""]",Uncommon,Leek Slap|Pot Smash,30,"Farfetch'd, Sirfetch'd"
base4-41,First,Fearow,['Colorless'],Pokémon,['Stage 1'],70.0,,Uncommon,Agility|Drill Peck,30,
base4-42,First,Growlithe,['Fire'],Pokémon,['Basic'],60.0,['Arcanine'],Uncommon,Flare,20,"Growlithe, Arcanine"
base4-43,First,Haunter,['Psychic'],Pokémon,['Stage 1'],60.0,['Gengar'],Uncommon,Hypnosis|Dream Eater,50,
base4-44,First,Ivysaur,['Grass'],Pokémon,['Stage 1'],60.0,['Venusaur'],Uncommon,Vine Whip|Poisonpowder,25,
base4-45,First,Jynx,['Psychic'],Pokémon,['Basic'],70.0,,Uncommon,Doubleslap|Meditate,32,Jynx
base4-46,First,Kadabra,['Psychic'],Pokémon,['Stage 1'],60.0,['Alakazam'],Uncommon,Recover|Super Psy,50,
base4-47,First,Kakuna,['Grass'],Pokémon,['Stage 1'],80.0,['Beedrill'],Uncommon,Stiffen|Poisonpowder,20,
base4-48,First,Lickitung,['Colorless'],Pokémon,['Basic'],90.0,['Lickilicky'],Uncommon,Tongue Wrap|Supersonic,10,"Lickitung, Lickilicky"
base4-49,First,Machoke,['Fighting'],Pokémon,['Stage 1'],80.0,['Machamp'],Uncommon,Karate Chop|Submission,60,
base4-50,First,Magikarp,['Water'],Pokémon,['Basic'],30.0,['Gyarados'],Uncommon,Tackle|Flail,10,"Magikarp, Gyarados"
base4-51,First,Magmar,['Fire'],Pokémon,['Basic'],50.0,['Magmortar'],Uncommon,Fire Punch|Flamethrower,40,"Magmar, Magmortar"
base4-52,First,Marowak,['Fighting'],Pokémon,['Stage 1'],60.0,,Uncommon,Bonemerang|Call for Friend,32,
base4-53,First,Nidorina,['Grass'],Pokémon,['Stage 1'],70.0,['Nidoqueen'],Uncommon,Supersonic|Double Kick,32,
base4-54,First,Nidorino,['Grass'],Pokémon,['Stage 1'],60.0,['Nidoking'],Uncommon,Double Kick|Horn Drill,50,
base4-55,First,Parasect,['Grass'],Pokémon,['Stage 1'],60.0,,Uncommon,Spore|Slash,30,
base4-56,First,Persian,['Colorless'],Pokémon,['Stage 1'],70.0,,Uncommon,Scratch|Pounce,25,
base4-57,First,Poliwhirl,['Water'],Pokémon,['Stage 1'],60.0,"['Poliwrath', 'Politoed']",Uncommon,Amnesia|Doubleslap,32,
base4-58,First,Raticate,['Colorless'],Pokémon,['Stage 1'],60.0,,Uncommon,Bite|Super Fang,20,
base4-59,First,Rhydon,['Fighting'],Pokémon,['Stage 1'],100.0,['Rhyperior'],Uncommon,Horn Attack|Ram,40,
base4-60,First,Seaking,['Water'],Pokémon,['Stage 1'],70.0,,Uncommon,Horn Attack|Waterfall,20,
base4-61,First,Seel,['Water'],Pokémon,['Basic'],60.0,['Dewgong'],Uncommon,Headbutt,10,"Seel, Dewgong"
base4-62,First,Tauros,['Colorless'],Pokémon,['Basic'],60.0,,Uncommon,Stomp|Rampage,32,Tauros
base4-63,First,Wartortle,['Water'],Pokémon,['Stage 1'],70.0,['Blastoise'],Uncommon,Withdraw|Bite,40,
base4-64,First,Weepinbell,['Grass'],Pokémon,['Stage 1'],70.0,['Victreebel'],Uncommon,Poisonpowder|Razor Leaf,20,
base4-65,First,Abra,['Psychic'],Pokémon,['Basic'],30.0,['Kadabra'],Common,Psyshock,10,"Abra, Kadabra, Alakazam"
base4-66,First,Bellsprout,['Grass'],Pokémon,['Basic'],40.0,['Weepinbell'],Common,Vine Whip|Call for Family,10,"Bellsprout, Weepinbell, Victreebel"
base4-67,First,Bulbasaur,['Grass'],Pokémon,['Basic'],40.0,['Ivysaur'],Common,Leech Seed,20,"Bulbasaur, Ivysaur, Venusaur"
base4-68,First,Caterpie,['Grass'],Pokémon,['Basic'],40.0,['Metapod'],Common,String Shot,10,"Caterpie, Metapod, Butterfree"
base4-69,First,Charmander,['Fire'],Pokémon,['Basic'],50.0,['Charmeleon'],Common,Scratch|Ember,20,"Charmander, Charmeleon, Charizard"
base4-70,First,Cubone,['Fighting'],Pokémon,['Basic'],40.0,['Marowak'],Common,Snivel|Rage,32,"Cubone, Marowak"
base4-71,First,Diglett,['Fighting'],Pokémon,['Basic'],30.0,['Dugtrio'],Common,Dig|Mud Slap,20,"Diglett, Dugtrio"
base4-72,First,Doduo,['Colorless'],Pokémon,['Basic'],50.0,['Dodrio'],Common,Fury Attack,32,"Doduo, Dodrio"
base4-73,First,Drowzee,['Psychic'],Pokémon,['Basic'],50.0,['Hypno'],Common,Pound|Confuse Ray,10,"Drowzee, Hypno"
base4-74,First,Exeggcute,['Grass'],Pokémon,['Basic'],50.0,['Exeggutor'],Common,Hypnosis|Leech Seed,20,"Exeggcute, Exeggutor"
base4-75,First,Gastly,['Psychic'],Pokémon,['Basic'],30.0,['Haunter'],Common,Sleeping Gas|Destiny Bond,32,"Gastly, Haunter, Gengar"
base4-76,First,Goldeen,['Water'],Pokémon,['Basic'],40.0,['Seaking'],Common,Horn Attack,10,"Goldeen, Seaking"
base4-77,First,Jigglypuff,['Colorless'],Pokémon,['Basic'],60.0,['Wigglytuff'],Common,Lullaby|Pound,20,"Jigglypuff, Wigglytuff"
base4-78,First,Machop,['Fighting'],Pokémon,['Basic'],50.0,['Machoke'],Common,Low Kick,20,"Machop, Machoke, Machamp"
base4-79,First,Magnemite,['Lightning'],Pokémon,['Basic'],40.0,['Magneton'],Common,Thunder Wave|Selfdestruct,25,"Magnemite, Magneton, Magnezone"
base4-80,First,Meowth,['Colorless'],Pokémon,['Basic'],50.0,['Persian'],Common,Pay Day,10,"Meowth, Persian"
base4-81,First,Metapod,['Grass'],Pokémon,['Stage 1'],70.0,['Butterfree'],Common,Stiffen|Stun Spore,20,
base4-82,First,Nidoran ♀,['Grass'],Pokémon,['Basic'],60.0,['Nidorina'],Common,Fury Swipes|Call for Family,32,"Nidoran ♀, Nidorina, Nidoqueen"
base4-83,First,Nidoran ♂,['Grass'],Pokémon,['Basic'],40.0,['Nidorino'],Common,Horn Hazard,30,"Nidoran ♂, Nidorino, Nidoking"
base4-84,First,Onix,['Fighting'],Pokémon,['Basic'],90.0,['Steelix'],Common,Rock Throw|Harden,10,"Onix, Steelix"
base4-85,First,Paras,['Grass'],Pokémon,['Basic'],40.0,['Parasect'],Common,Scratch|Spore,20,"Paras, Parasect"
base4-86,First,Pidgey,['Colorless'],Pokémon,['Basic'],40.0,['Pidgeotto'],Common,Whirlwind,10,"Pidgey, Pidgeotto, Pidgeot"
base4-87,First,Pikachu,['Lightning'],Pokémon,['Basic'],40.0,['Raichu'],Common,Gnaw|Thunder Jolt,20,"Pikachu, Raichu"
base4-88,First,Poliwag,['Water'],Pokémon,['Basic'],40.0,['Poliwhirl'],Common,Water Gun,32,"Poliwag, Poliwhirl, Poliwrath, Politoed"
base4-89,First,Rattata,['Colorless'],Pokémon,['Basic'],30.0,['Raticate'],Common,Bite,20,"Rattata, Raticate"
base4-90,First,Rhyhorn,['Fighting'],Pokémon,['Basic'],70.0,['Rhydon'],Common,Leer|Horn Attack,30,"Rhyhorn, Rhydon, Rhyperior"
base4-91,First,Sandshrew,['Fighting'],Pokémon,['Basic'],40.0,['Sandslash'],Common,Sand-attack,10,"Sandshrew, Sandslash"
base4-92,First,Spearow,['Colorless'],Pokémon,['Basic'],50.0,['Fearow'],Common,Peck|Mirror Move,10,"Spearow, Fearow"
base4-93,First,Squirtle,['Water'],Pokémon,['Basic'],40.0,['Wartortle'],Common,Bubble|Withdraw,10,"Squirtle, Wartortle, Blastoise"
base4-94,First,Starmie,['Water'],Pokémon,['Stage 1'],60.0,,Common,Recover|Star Freeze,20,
base4-95,First,Staryu,['Water'],Pokémon,['Basic'],40.0,['Starmie'],Common,Slap,20,"Staryu, Starmie"
base4-96,First,Tangela,['Grass'],Pokémon,['Basic'],50.0,['Tangrowth'],Common,Bind|Poisonpowder,20,"Tangela, Tangrowth"
base4-97,First,Venonat,['Grass'],Pokémon,['Basic'],40.0,['Venomoth'],Common,Stun Spore|Leech Life,10,"Venonat, Venomoth"
base4-98,First,Voltorb,['Lightning'],Pokémon,['Basic'],40.0,['Electrode'],Common,Tackle,10,"Voltorb, Electrode"
base4-99,First,Vulpix,['Fire'],Pokémon,['Basic'],50.0,['Ninetales'],Common,Confuse Ray,10,"Vulpix, Ninetales"
base4-100,First,Weedle,['Grass'],Pokémon,['Basic'],40.0,['Kakuna'],Common,Poison Sting,10,"Weedle, Kakuna, Beedrill"
base5-1,First,Dark Alakazam,['Psychic'],Pokémon,['Stage 2'],60.0,,Rare Holo,Teleport Blast|Mind Shock,35,
base5-2,First,Dark Arbok,['Grass'],Pokémon,['Stage 1'],60.0,,Rare Holo,Stare|Poison Vapor,10,
base5-3,First,Dark Blastoise,['Water'],Pokémon,['Stage 2'],70.0,,Rare Holo,Hydrocannon|Rocket Tackle,40,
base5-4,First,Dark Charizard,['Fire'],Pokémon,['Stage 2'],80.0,,Rare Holo,Nail Flick|Continuous Fireball,10,
base5-5,First,Dark Dragonite,['Colorless'],Pokémon,['Stage 2'],70.0,,Rare Holo,Giant Tail,70,
base5-6,First,Dark Dugtrio,['Fighting'],Pokémon,['Stage 1'],50.0,,Rare Holo,Knock Down,32,
base5-7,First,Dark Golbat,['Grass'],Pokémon,['Stage 1'],50.0,['Crobat'],Rare Holo,Flitter,32,
base5-8,First,Dark Gyarados,['Water'],Pokémon,['Stage 1'],70.0,,Rare Holo,Ice Beam,30,
base5-9,First,Dark Hypno,['Psychic'],Pokémon,['Stage 1'],60.0,,Rare Holo,Psypunch|Bench Manipulation,20,
base5-10,First,Dark Machamp,['Fighting'],Pokémon,['Stage 2'],70.0,,Rare Holo,Mega Punch|Fling,30,
base5-11,First,Dark Magneton,['Lightning'],Pokémon,['Stage 1'],60.0,['Magnezone'],Rare Holo,Sonicboom|Magnetic Lines,25,
base5-12,First,Dark Slowbro,['Psychic'],Pokémon,['Stage 1'],60.0,,Rare Holo,Fickle Attack,40,
base5-13,First,Dark Vileplume,['Grass'],Pokémon,['Stage 2'],60.0,,Rare Holo,Petal Whirlwind,32,
base5-14,First,Dark Weezing,['Grass'],Pokémon,['Stage 1'],60.0,,Rare Holo,Mass Explosion|Stun Gas,20,
base5-18,First,Dark Alakazam,['Psychic'],Pokémon,['Stage 2'],60.0,,Rare,Teleport Blast|Mind Shock,35,
base5-19,First,Dark Arbok,['Grass'],Pokémon,['Stage 1'],60.0,,Rare,Stare|Poison Vapor,10,
base5-20,First,Dark Blastoise,['Water'],Pokémon,['Stage 2'],70.0,,Rare,Hydrocannon|Rocket Tackle,40,
base5-21,First,Dark Charizard,['Fire'],Pokémon,['Stage 2'],80.0,,Rare,Nail Flick|Continuous Fireball,10,
base5-22,First,Dark Dragonite,['Colorless'],Pokémon,['Stage 2'],70.0,,Rare,Giant Tail,70,
base5-23,First,Dark Dugtrio,['Fighting'],Pokémon,['Stage 1'],50.0,,Rare,Knock Down,32,
base5-24,First,Dark Golbat,['Grass'],Pokémon,['Stage 1'],50.0,['Crobat'],Rare,Flitter,32,
base5-25,First,Dark Gyarados,['Water'],Pokémon,['Stage 1'],70.0,,Rare,Ice Beam,30,
base5-26,First,Dark Hypno,['Psychic'],Pokémon,['Stage 1'],60.0,,Rare,Psypunch|Bench Manipulation,20,
base5-27,First,Dark Machamp,['Fighting'],Pokémon,['Stage 2'],70.0,,Rare,Mega Punch|Fling,30,
base5-28,First,Dark Magneton,['Lightning'],Pokémon,['Stage 1'],60.0,['Magnezone'],Rare,Sonicboom|Magnetic Lines,25,
base5-29,First,Dark Slowbro,['Psychic'],Pokémon,['Stage 1'],60.0,,Rare,Fickle Attack,40,
base5-30,First,Dark Vileplume,['Grass'],Pokémon,['Stage 2'],60.0,,Rare,Petal Whirlwind,32,
base5-31,First,Dark Weezing,['Grass'],Pokémon,['Stage 1'],60.0,,Rare,Mass Explosion|Stun Gas,20,
base5-32,First,Dark Charmeleon,['Fire'],Pokémon,['Stage 1'],50.0,['Charizard'],Uncommon,Tail Slap|Fireball,45,
base5-33,First,Dark Dragonair,['Colorless'],Pokémon,['Stage 1'],60.0,['Dragonite'],Uncommon,Tail Strike,32,
base5-34,First,Dark Electrode,['Lightning'],Pokémon,['Stage 1'],60.0,,Uncommon,Rolling Tackle|Energy Bomb,20,
base5-35,First,Dark Flareon,['Fire'],Pokémon,['Stage 1'],50.0,,Uncommon,Rage|Playing with Fire,32,
base5-36,First,Dark Gloom,['Grass'],Pokémon,['Stage 1'],50.0,"['Vileplume', 'Bellossom']",Uncommon,Poisonpowder,10,
base5-37,First,Dark Golduck,['Water'],Pokémon,['Stage 1'],60.0,,Uncommon,Third Eye|Super Psy,50,
base5-38,First,Dark Jolteon,['Lightning'],Pokémon,['Stage 1'],50.0,,Uncommon,Lightning Flash|Thunder Attack,25,
base5-39,First,Dark Kadabra,['Psychic'],Pokémon,['Stage 1'],50.0,['Alakazam'],Uncommon,Mind Shock,30,
base5-40,First,Dark Machoke,['Fighting'],Pokémon,['Stage 1'],60.0,['Machamp'],Uncommon,Drag Off|Knock Back,25,
base5-41,First,Dark Muk,['Grass'],Pokémon,['Stage 1'],60.0,,Uncommon,Sludge Punch,20,
base5-42,First,Dark Persian,['Colorless'],Pokémon,['Stage 1'],60.0,,Uncommon,Fascinate|Poison Claws,10,
base5-43,First,Dark Primeape,['Fighting'],Pokémon,['Stage 1'],60.0,,Uncommon,Frenzied Attack,40,
base5-44,First,Dark Rapidash,['Fire'],Pokémon,['Stage 1'],60.0,,Uncommon,Rear Kick|Flame Pillar,25,
base5-45,First,Dark Vaporeon,['Water'],Pokémon,['Stage 1'],60.0,,Uncommon,Bite|Whirlpool,25,
base5-46,First,Dark Wartortle,['Water'],Pokémon,['Stage 1'],60.0,['Blastoise'],Uncommon,Doubleslap|Mirror Shell,32,
base5-47,First,Magikarp,['Water'],Pokémon,['Basic'],30.0,['Gyarados'],Uncommon,Flop|Rapid Evolution,10,"Magikarp, Gyarados"
base5-48,First,Porygon,['Colorless'],Pokémon,['Basic'],40.0,['Porygon2'],Uncommon,Conversion 1|Psybeam,20,"Porygon, Porygon2, Porygon-Z"
base5-49,First,Abra,['Psychic'],Pokémon,['Basic'],40.0,['Kadabra'],Common,Vanish|Psyshock,10,"Abra, Kadabra, Alakazam"
base5-50,First,Charmander,['Fire'],Pokémon,['Basic'],40.0,['Charmeleon'],Common,Fire Tail,20,"Charmander, Charmeleon, Charizard"
base5-51,First,Dark Raticate,['Colorless'],Pokémon,['Stage 1'],50.0,,Common,Gnaw|Hyper Fang,35,
base5-52,First,Diglett,['Fighting'],Pokémon,['Basic'],40.0,['Dugtrio'],Common,Dig Under|Scratch,20,"Diglett, Dugtrio"
base5-53,First,Dratini,['Colorless'],Pokémon,['Basic'],40.0,['Dragonair'],Common,Wrap,10,"Dratini, Dragonair, Dragonite"
base5-54,First,Drowzee,['Psychic'],Pokémon,['Basic'],50.0,['Hypno'],Common,Nightmare,10,"Drowzee, Hypno"
base5-55,First,Eevee,['Colorless'],Pokémon,['Basic'],40.0,"['Vaporeon', 'Jolteon', 'Flareon', 'Sylveon', 'Espeon', 'Umbreon', 'Leafeon', 'Glaceon']",Common,Tackle|Sand-attack,10,"Eevee, Vaporeon, Jolteon, Flareon, Sylveon, Espeon, Umbreon, Leafeon, Glaceon"
base5-56,First,Ekans,['Grass'],Pokémon,['Basic'],50.0,['Arbok'],Common,Bite|Poison Sting,15,"Ekans, Arbok"
base5-57,First,Grimer,['Grass'],Pokémon,['Basic'],40.0,['Muk'],Common,Poison Gas|Sticky Hands,32,"Grimer, Muk"
base5-58,First,Koffing,['Grass'],Pokémon,['Basic'],40.0,['Weezing'],Common,Tackle|Poison Gas,15,"Koffing, Weezing"
base5-59,First,Machop,['Fighting'],Pokémon,['Basic'],50.0,['Machoke'],Common,Punch|Kick,25,"Machop, Machoke, Machamp"
base5-60,First,Magnemite,['Lightning'],Pokémon,['Basic'],40.0,['Magneton'],Common,Tackle|Magnetism,20,"Magnemite, Magneton, Magnezone"
base5-61,First,Mankey,['Fighting'],Pokémon,['Basic'],40.0,['Primeape'],Common,Mischief|Anger,32,"Mankey, Primeape"
base5-62,First,Meowth,['Colorless'],Pokémon,['Basic'],40.0,['Persian'],Common,Coin Hurl,32,"Meowth, Persian"
base5-63,First,Oddish,['Grass'],Pokémon,['Basic'],50.0,['Gloom'],Common,Sleep Powder|Poisonpowder,32,"Oddish, Gloom, Vileplume, Bellossom"
base5-64,First,Ponyta,['Fire'],Pokémon,['Basic'],50.0,['Rapidash'],Common,Ember,30,"Ponyta, Rapidash"
base5-65,First,Psyduck,['Water'],Pokémon,['Basic'],50.0,['Golduck'],Common,Dizziness|Water Gun,32,"Psyduck, Golduck"
base5-66,First,Rattata,['Colorless'],Pokémon,['Basic'],40.0,['Raticate'],Common,Quick Attack,32,"Rattata, Raticate"
base5-67,First,Slowpoke,['Psychic'],Pokémon,['Basic'],50.0,"['Slowbro', 'Slowking']",Common,Afternoon Nap|Headbutt,10,"Slowpoke, Slowbro, Slowking"
base5-68,First,Squirtle,['Water'],Pokémon,['Basic'],50.0,['Wartortle'],Common,Shell Attack,20,"Squirtle, Wartortle, Blastoise"
base5-69,First,Voltorb,['Lightning'],Pokémon,['Basic'],40.0,['Electrode'],Common,Speed Ball,20,"Voltorb, Electrode"
base5-70,First,Zubat,['Grass'],Pokémon,['Basic'],40.0,['Golbat'],Common,Ram|Bite,15,"Zubat, Golbat, Crobat"
gym1-1,First,Blaine's Moltres,['Fire'],Pokémon,['Basic'],90.0,,Rare Holo,Phoenix Flame,90,Blaine's Moltres
gym1-2,First,Brock's Rhydon,['Fighting'],Pokémon,['Stage 1'],80.0,['Rhyperior'],Rare Holo,Lariat,70,
gym1-3,First,Erika's Clefable,['Colorless'],Pokémon,['Stage 1'],70.0,,Rare Holo,Fairy Power|Moon Impact,30,
gym1-4,First,Erika's Dragonair,['Colorless'],Pokémon,['Stage 1'],80.0,['Dragonite'],Rare Holo,Blizzard|Take Away,30,
gym1-5,First,Erika's Vileplume,['Grass'],Pokémon,['Stage 2'],80.0,,Rare Holo,Mega Drain,30,
gym1-6,First,Lt. Surge's Electabuzz,['Lightning'],Pokémon,['Basic'],70.0,['Electivire'],Rare Holo,Charge|Discharge,32,"Lt. Surge's Electabuzz, Electivire"
gym1-7,First,Lt. Surge's Fearow,['Colorless'],Pokémon,['Stage 1'],70.0,,Rare Holo,Repeating Drill|Clutch,30,
gym1-8,First,Lt. Surge's Magneton,['Lightning'],Pokémon,['Stage 1'],70.0,['Magnezone'],Rare Holo,Mega Shock,50,
gym1-9,First,Misty's Seadra,['Water'],Pokémon,['Stage 1'],70.0,['Kingdra'],Rare Holo,Tail Snap|Knockout Needle,20,
gym1-10,First,Misty's Tentacruel,['Water'],Pokémon,['Stage 1'],70.0,,Rare Holo,Jellyfish Poison,30,
gym1-11,First,Rocket's Hitmonchan,['Fighting'],Pokémon,['Basic'],60.0,,Rare Holo,Crosscounter|Magnum Punch,50,Rocket's Hitmonchan
gym1-12,First,Rocket's Moltres,['Fire'],Pokémon,['Basic'],60.0,,Rare Holo,Fire Wall,40,Rocket's Moltres
gym1-13,First,Rocket's Scyther,['Grass'],Pokémon,['Basic'],60.0,['Scizor'],Rare Holo,Shadow Images|Blinding Scythe,40,"Rocket's Scyther, Scizor"
gym1-14,First,Sabrina's Gengar,['Psychic'],Pokémon,['Stage 2'],80.0,,Rare Holo,Pain Amplifier|Call of the Night,40,
gym1-20,First,Brock's Golem,['Fighting'],Pokémon,['Stage 2'],90.0,,Rare,Rock Slide|Fissure,35,
gym1-21,First,Brock's Onix,['Fighting'],Pokémon,['Basic'],70.0,['Steelix'],Rare,Bind|Tunneling,20,"Brock's Onix, Steelix"
gym1-22,First,Brock's Rhyhorn,['Fighting'],Pokémon,['Basic'],60.0,['Rhydon'],Rare,Horn Toss|Take Down,30,"Brock's Rhyhorn, Rhydon, Rhyperior"
gym1-23,First,Brock's Sandslash,['Fighting'],Pokémon,['Stage 1'],60.0,,Rare,Needles|Sandstorm,15,
gym1-24,First,Brock's Zubat,['Grass'],Pokémon,['Basic'],30.0,['Golbat'],Rare,Alert|Wing Attack,20,"Brock's Zubat, Golbat, Crobat"
gym1-25,First,Erika's Clefairy,['Colorless'],Pokémon,['Basic'],50.0,['Clefable'],Rare,Moonwatching|Comet Slap,32,"Erika's Clefairy, Clefable"
gym1-26,First,Erika's Victreebel,['Grass'],Pokémon,['Stage 2'],80.0,,Rare,Razor Leaf,50,
gym1-27,First,Lt. Surge's Electabuzz,['Lightning'],Pokémon,['Basic'],60.0,['Electivire'],Rare,Charge|Electric Current,20,"Lt. Surge's Electabuzz, Electivire"
gym1-28,First,Lt. Surge's Raichu,['Lightning'],Pokémon,['Stage 1'],70.0,,Rare,Mega Punch|Thunderbolt,65,
gym1-29,First,Misty's Cloyster,['Water'],Pokémon,['Stage 1'],70.0,,Rare,Triple Cannon,32,
gym1-30,First,Misty's Goldeen,['Water'],Pokémon,['Basic'],30.0,['Seaking'],Rare,Horn Hazard,30,"Misty's Goldeen, Seaking"
gym1-31,First,Misty's Poliwrath,['Water'],Pokémon,['Stage 2'],90.0,,Rare,Water Ring,30,
gym1-32,First,Misty's Tentacool,['Water'],Pokémon,['Basic'],40.0,['Tentacruel'],Rare,Mysterious Light|Jellyfish Pod,32,"Misty's Tentacool, Tentacruel"
gym1-33,First,Rocket's Snorlax,['Colorless'],Pokémon,['Basic'],90.0,,Rare,Collapse,20,Rocket's Snorlax
gym1-34,First,Sabrina's Venomoth,['Grass'],Pokémon,['Stage 1'],60.0,,Rare,Healing Pollen|Sonic Distortion,10,
gym1-35,First,Blaine's Growlithe,['Fire'],Pokémon,['Basic'],50.0,['Arcanine'],Uncommon,Shake|Fire Tackle,20,"Blaine's Growlithe, Arcanine"
gym1-36,First,Blaine's Kangaskhan,['Colorless'],Pokémon,['Basic'],80.0,,Uncommon,Child's Punch|One-Two Punch,10,Blaine's Kangaskhan
gym1-37,First,Blaine's Magmar,['Fire'],Pokémon,['Basic'],60.0,['Magmortar'],Uncommon,Firebreathing|Lava Burst,32,"Blaine's Magmar, Magmortar"
gym1-38,First,Brock's Geodude,['Fighting'],Pokémon,['Basic'],50.0,['Graveler'],Uncommon,Tackle|Lucky Shot,10,"Brock's Geodude, Graveler, Golem"
gym1-39,First,Brock's Golbat,['Grass'],Pokémon,['Stage 1'],70.0,['Crobat'],Uncommon,Dive|Spiral Dive,20,
gym1-40,First,Brock's Graveler,['Fighting'],Pokémon,['Stage 1'],70.0,['Golem'],Uncommon,Rock Toss,32,
gym1-41,First,Brock's Lickitung,['Colorless'],Pokémon,['Basic'],80.0,['Lickilicky'],Uncommon,Tongue Slap|Slam,20,"Brock's Lickitung, Lickilicky"
gym1-42,First,Erika's Dratini,['Colorless'],Pokémon,['Basic'],40.0,['Dragonair'],Uncommon,Tail Strike,32,"Erika's Dratini, Dragonair, Dragonite"
gym1-43,First,Erika's Exeggcute,['Grass'],Pokémon,['Basic'],50.0,['Exeggutor'],Uncommon,Deflector|Egg Bomb,40,"Erika's Exeggcute, Exeggutor"
gym1-44,First,Erika's Exeggutor,['Grass'],Pokémon,['Stage 1'],70.0,,Uncommon,Psychic Exchange|Stomp,32,
gym1-45,First,Erika's Gloom,['Grass'],Pokémon,['Stage 1'],60.0,"['Vileplume', 'Bellossom']",Uncommon,Healing Pollen|Magic Pollen,30,
gym1-46,First,Erika's Gloom,['Grass'],Pokémon,['Stage 1'],70.0,"['Vileplume', 'Bellossom']",Uncommon,Dream Dance|Vile Smell,20,
gym1-47,First,Erika's Oddish,['Grass'],Pokémon,['Basic'],40.0,['Gloom'],Uncommon,Poisonpowder,20,"Erika's Oddish, Gloom, Vileplume, Bellossom"
gym1-48,First,Erika's Weepinbell,['Grass'],Pokémon,['Stage 1'],60.0,['Victreebel'],Uncommon,Drool|Flytrap,15,
gym1-49,First,Erika's Weepinbell,['Grass'],Pokémon,['Stage 1'],70.0,['Victreebel'],Uncommon,Sleep Poison|Vine Whip,40,
gym1-50,First,Lt. Surge's Magnemite,['Lightning'],Pokémon,['Basic'],30.0,['Magneton'],Uncommon,Removal Pulse|Confusion Pulse,15,"Lt. Surge's Magnemite, Magneton, Magnezone"
gym1-51,First,Lt. Surge's Raticate,['Colorless'],Pokémon,['Stage 1'],70.0,,Uncommon,Super Fang,32,
gym1-52,First,Lt. Surge's Spearow,['Colorless'],Pokémon,['Basic'],30.0,['Fearow'],Uncommon,Drill Peck,20,"Lt. Surge's Spearow, Fearow"
gym1-53,First,Misty's Poliwhirl,['Water'],Pokémon,['Stage 1'],70.0,"['Poliwrath', 'Politoed']",Uncommon,Rapids|Water Punch,20,
gym1-54,First,Misty's Psyduck,['Water'],Pokémon,['Basic'],50.0,['Golduck'],Uncommon,Scratch|Call for Friend,10,"Misty's Psyduck, Golduck"
gym1-55,First,Misty's Seaking,['Water'],Pokémon,['Stage 1'],70.0,,Uncommon,Horn Attack|Mud Splash,20,
gym1-56,First,Misty's Starmie,['Water'],Pokémon,['Stage 1'],80.0,,Uncommon,Water Gun|Bubblebeam,30,
gym1-57,First,Misty's Tentacool,['Water'],Pokémon,['Basic'],50.0,['Tentacruel'],Uncommon,Crystal Beam,20,"Misty's Tentacool, Tentacruel"
gym1-58,First,Sabrina's Haunter,['Psychic'],Pokémon,['Stage 1'],50.0,['Gengar'],Uncommon,Night Spirits,32,
gym1-59,First,Sabrina's Jynx,['Psychic'],Pokémon,['Basic'],60.0,,Uncommon,Good Night|Good Morning,15,Sabrina's Jynx
gym1-60,First,Sabrina's Slowbro,['Psychic'],Pokémon,['Stage 1'],70.0,,Uncommon,Naptime|Screaming Headbutt,40,
